ISSCAP CODE,Species,Category,Source,Family,SpcID,StudyLocality,Region,StartYear,EndYear,Gear,GScore,GRank,Sex,K,KRank,M,F,Z,Tzero,ExpRate,ERRank,LenYear1,LenYear2,LenYear3,LenYear4,Yield,FecundityMin,FecundityMax,Fecundity,FcRank,MeanSizeMin,MeanSizeMax,MeanSize,LengthRangeMin,LengthRangeMax,Lr,Linf,LinfRank,MeanSizeByLinf,MeanSizeByLm,LrByLinf,LrRank,LmMin,LmMax,Lm,LmBL,LmRank,SpawningSeason,NumSpawningMonths,NSMRank,Dist,DistRank,MTL,MTLRank,BLD,BLDRank,CPI,CPIRank,PriceRank,RankTotal
34.0,Nemipterus japonicus,SD,"JMBA,1985",NEMIPTERIDAE,1367.0,Kakinada ,SE,1980.0,1983.0,Trawlnet,9.9,3,C,0.52,2,1.1,1.6,2.7,0.0,0.5925926,3.0,,,,,,8259.0,184960.0,184960,6.0,,,166.0,,,70.0,339.0,5,,,0.206489675516224,5,,,128,0.377581120943953,4,,7,3.0,96.34,6,2.68,5,2.9,1,81.5,1,4,48.0
34.0,Nemipterus japonicus,SD,AR2005-06,NEMIPTERIDAE,1367.0,Malabar,SW,2005.0,2006.0,Trawlnet,9.9,3,C,0.92,4,0.85,5.06,5.91,0.0,0.856176,6.0,,0.0,0.0,0.0,0.0,8259.0,184960.0,184960,6.0,0.0,,154.0,,,70.0,338.0,5,0.0,,0.207100591715976,5,0.0,,188,0.556213017751479,5,,5,4.0,96.34,6,2.68,5,2.9,1,662.8,6,4,60.0
34.0,Nemipterus japonicus,SD,AR2005-06,NEMIPTERIDAE,1367.0,Karnataka,SW,2005.0,2006.0,Trawlnet,9.9,3,C,0.89,3,0.84,2.42,3.26,0.0,0.7423313,5.0,,0.0,0.0,0.0,3589.0,8259.0,184960.0,184960,6.0,0.0,,192.0,,,65.0,335.0,5,0.0,,0.194029850746269,6,0.0,,188,0.561194029850746,5,,5,4.0,96.34,6,2.68,5,2.9,1,662.8,6,4,59.0
34.0,Nemipterus japonicus,SD,AR2003-04,NEMIPTERIDAE,1367.0,Mangalore,SW,2003.0,2004.0,Trawlnet,9.9,3,C,0.98,4,1.74,3.5,5.24,0.0,0.6679389,4.0,,0.0,0.0,0.0,0.0,8259.0,184960.0,184960,6.0,192.0,192.0,192.0,320.0,320.0,65.0,328.0,5,0.585365853658537,,0.198170731707317,6,0.0,,188,0.573170731707317,5,,5,4.0,96.34,6,2.68,5,2.9,1,662.8,6,4,59.0
34.0,Nemipterus japonicus,SD,AR2003-04,NEMIPTERIDAE,1367.0,Veraval,NW,2003.0,2004.0,Trawlnet,9.9,3,C,1.0,4,1.77,3.83,5.6,0.0,0.6839285,4.0,,0.0,0.0,0.0,0.0,8259.0,184960.0,184960,6.0,0.0,,152.0,290.0,290.0,100.0,323.0,5,0.470588235294118,,0.309597523219814,4,0.0,,180,0.557275541795666,5,"Feb,Mar",2,6.0,96.34,6,2.68,5,2.9,1,298.6,4,4,57.0
34.0,Nemipterus japonicus,SD,IJF 1983 30(2) Murthy,NEMIPTERIDAE,1367.0,Kakinada,SE,1976.0,1979.0,Trawlers,9.9,3,C,0.75142,3,1.14,0.72,1.86,0.0,0.3870968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184960,6.0,0.0,0.0,0.0,0.0,0.0,70.0,314.0,5,0.0,0.0,0.222929936305732,5,0.0,0.0,128,0.407643312101911,5,,7,3.0,96.34,6,2.68,5,2.9,1,81.5,1,4,48.0
34.0,Nemipterus japonicus,SD,"IJF, 57(1) : 7-12, 2010, K.K.Joshi",NEMIPTERIDAE,1367.0,cochin,SW,2000.0,2002.0,trawlnet,9.9,3,M,0.69,3,1.3,1.02,0.0,0.0,0.44,2.0,181.0,259.0,293.0,0.0,0.0,0.0,0.0,184960,6.0,0.0,0.0,0.0,0.0,0.0,70.0,316.0,5,0.0,0.0,0.221518987341772,5,0.0,0.0,145,0.458860759493671,6,"JUN-,AUG",3,5.0,96.34,6,2.68,5,2.9,1,662.8,6,4,57.0
34.0,Nemipterus japonicus,SD,"IJF, 57(1) : 7-12, 2010, K.K.Joshi",NEMIPTERIDAE,1367.0,cochin,SW,2000.0,2002.0,trawlnet,9.9,3,F,0.77,3,1.3,0.76,0.0,0.0,0.37,1.0,159.0,217.0,238.0,0.0,0.0,0.0,0.0,184960,6.0,0.0,0.0,0.0,0.0,0.0,70.0,243.0,5,0.0,0.0,0.288065843621399,5,0.0,0.0,145,0.596707818930041,5,"JUN-,AUG",3,5.0,96.34,6,2.68,5,2.9,1,662.8,6,4,55.0
34.0,Nemipterus japonicus,SD,"IJF, 57(1) : 7-12, 2010, K.K.Joshi",NEMIPTERIDAE,1367.0,cochin,SW,2000.0,2002.0,trawlnet,9.9,3,C,0.795,3,1.3,1.87,3.17,0.0,0.5899053,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184960,6.0,0.0,0.0,0.0,0.0,0.0,70.0,325.0,5,0.0,0.0,0.215384615384615,5,0.0,0.0,145,0.446153846153846,5,"JUN-,AUG",3,5.0,96.34,6,2.68,5,2.9,1,662.8,6,4,57.0
34.0,Nemipterus japonicus,SD,"IJMS, 1997,26 Chakraborty et al",NEMIPTERIDAE,1367.0,Maharashtra,NW,1987.0,1990.0,Trawlnet,9.9,3,c,0.65,3,1.1,1.7,2.8,0.0,0.6071429,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184960,6.0,0.0,0.0,0.0,0.0,0.0,43.0,335.0,5,0.0,0.0,0.128358208955224,6,0.0,0.0,145,0.432835820895522,5,SEP-APR,8,3.0,96.34,6,2.68,5,2.9,1,298.6,4,4,55.0
34.0,Nemipterus japonicus,SD,CMFRI annual report 2008-2009,NEMIPTERIDAE,1367.0,Veravel,NW,2007.0,2008.0,Trawlnet,9.9,3,C,0.44,2,1.02,0.37,1.39,0.0,0.266187,1.0,0.0,0.0,0.0,0.0,753.0,0.0,0.0,184960,6.0,0.0,0.0,0.0,,,100.0,304.5,5,30.46,0.0,0.328407224958949,4,0.0,0.0,180,0.591133004926108,5,"May-Sept,Unimodal",5,4.0,96.34,6,2.68,5,2.9,1,298.6,4,4,50.0
34.0,Nemipterus japonicus,SD,CMFRI annual report 2008-2009,NEMIPTERIDAE,1367.0,Andhra Pradesh,SE,2007.0,2008.0,Trawl,9.9,3,C,0.6,2,1.22,2.08,3.31,0.0,0.6283988,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184960,6.0,0.0,0.0,166.0,0.0,0.0,70.0,322.5,5,0.0,0.0,0.217054263565891,5,0.0,0.0,128,0.396899224806202,4,,10,2.0,96.34,6,2.68,5,2.9,1,81.5,1,4,48.0
34.0,Nemipterus japonicus,SD,CMFRI annual report 2008-2009,NEMIPTERIDAE,1367.0,Karnataka,SW,2008.0,2009.0,Trawlnet,9.9,3,C,0.89,3,1.78,1.46,3.24,0.0,0.4506173,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184960,6.0,0.0,0.0,162.0,0.0,0.0,65.0,335.0,5,0.0,0.0,0.194029850746269,6,0.0,0.0,188,0.561194029850746,5,,12,1.0,96.34,6,2.68,5,2.9,1,662.8,6,4,53.0
34.0,Nemipterus mesoprion,SD,AR2005-06,NEMIPTERIDAE,1369.0,Karnataka,SW,2005.0,2006.0,Trawlnet,7.2,2,C,0.78,3,1.53,2.15,3.68,0.0,0.5842391,3.0,,0.0,0.0,0.0,10206.0,7400.0,49700.0,49700,3.0,0.0,,0.0,,,70.0,310.0,5,0.0,,0.225806451612903,5,0.0,,172,0.554838709677419,5,,7,3.0,91.18,6,2.68,5,3.38983050847458,2,662.8,6,3,51.0
34.0,Nemipterus mesoprion,SD,"IJF2005,52(3) Joshi",NEMIPTERIDAE,1369.0,Cochin,SW,1998.0,2002.0,Trawlnet,7.2,2,C,1.008,4,1.26,1.85,3.12,0.0,0.5929487,3.0,0.0,0.0,0.0,0.0,0.0,7400.0,49700.0,49700,3.0,0.0,0.0,143.0,200.0,200.0,40.0,274.5,5,0.0,0.0,0.145719489981785,6,0.0,0.0,106,0.38615664845173,4,,7,3.0,91.18,6,2.68,5,3.38983050847458,2,662.8,6,3,52.0
34.0,Nemipterus mesoprion,SD,AR2003-04,NEMIPTERIDAE,1369.0,Cochin,SW,2003.0,2004.0,Trawlnet,7.2,2,C,0.88,3,1.69,4.51,6.2,0.0,0.7274194,5.0,,0.0,0.0,0.0,0.0,7400.0,49700.0,49700,3.0,0.0,,143.0,240.0,240.0,70.0,285.0,5,0.0,0.501754386,0.245614035087719,5,0.0,,106,0.371929824561404,4,,7,3.0,91.18,6,2.68,5,3.38983050847458,2,662.8,6,3,52.0
34.0,Nemipterus mesoprion,SD,Chakraborty et al 2005,NEMIPTERIDAE,1369.0,Bombay,NW,2000.0,2003.0,Trawlnet,7.2,2,C,0.94,4,1.72,3.15,4.87,0.0,0.6468173,4.0,,0.0,0.0,0.0,0.0,7400.0,49700.0,49700,3.0,0.0,0.0,0.0,294.0,294.0,55.0,300.0,5,0.0,0.0,0.183333333333333,6,0.0,,134,0.446666666666667,5,,7,3.0,91.18,6,2.68,5,3.38983050847458,2,298.6,4,3,52.0
34.0,Nemipterus mesoprion,SD,"IJF2002,49(4) Chakraborty",NEMIPTERIDAE,1369.0,Bombay,NW,1989.0,1994.0,Trawlnet,7.2,2,C,0.7628,3,1.57,0.98,2.55,0.0,0.3843137,1.0,147.0,216.0,252.0,0.0,0.0,5344.0,64369.0,64369,4.0,0.0,0.0,0.0,0.0,0.0,55.0,274.0,5,0.0,,0.200729927007299,5,0.0,0.0,134,0.489051094890511,6,SEP-MAR,8,3.0,91.18,6,2.68,5,3.38983050847458,2,298.6,4,3,49.0
34.0,Nemipterus mesoprion,SD,AR2003-04,NEMIPTERIDAE,1369.0,Mangalore,SW,2003.0,2004.0,Trawlnet,7.2,2,C,1.01,4,1.85,4.22,6.07,0.0,0.6952224,4.0,,0.0,0.0,0.0,0.0,7400.0,49700.0,49700,3.0,0.0,,142.0,280.0,280.0,70.0,286.0,5,0.0,0.496503497,0.244755244755245,5,0.0,,172,0.601398601398601,4,,7,3.0,91.18,6,2.68,5,3.38983050847458,2,662.8,6,3,52.0
34.0,Nemipterus mesoprion,SD,Trophic  Modelling of Arabian Sea of Karnataka,NEMIPTERIDAE,1369.0,Mangalore,SW,1999.0,2001.0,Trawlnet,7.2,2,C,1.1,4,1.97,2.52,4.48,0.0,0.5625,3.0,,,,,11771.0,7400.0,49700.0,49700,3.0,,,193.0,,,129.0,290.0,5,0.689655172,1.176470588,0.444827586206897,3,,,172,0.593103448275862,5,,7,3.0,91.18,6,2.68,5,3.38983050847458,2,662.8,6,3,50.0
34.0,Nemipterus mesoprion,SD,"IJF 2007, 54(2), MANOJKUMAR",NEMIPTERIDAE,1369.0,MALABAR,SW,1998.0,2005.0,TRAWLNET,7.2,2,C,0.79,3,1.52,3.41,4.93,0.0,0.6916836,4.0,164.0,238.0,271.0,287.0,0.0,0.0,49700.0,49700,3.0,0.0,0.0,0.0,0.0,0.0,70.0,299.0,5,0.0,0.0,0.234113712374582,5,0.0,0.0,128,0.42809364548495,5,"SEP.OCT.NOV,DEC",4,5.0,91.18,6,2.68,5,3.38983050847458,2,662.8,6,3,54.0
34.0,Nemipterus mesoprion,SD,"IJMS, 1997,26 Chakraborty et al",NEMIPTERIDAE,1369.0,Maharashtra,NW,1987.0,1990.0,Trawlnet,7.2,2,C,0.71,3,1.4,2.04,3.44,0.0,0.5930232,3.0,0.0,0.0,0.0,0.0,0.0,5344.0,64369.0,64369,4.0,0.0,0.0,0.0,0.0,0.0,55.0,286.0,5,0.0,0.0,0.192307692307692,6,0.0,0.0,134,0.468531468531469,6,SEP-MAR,8,3.0,91.18,6,2.68,5,3.38983050847458,2,298.6,4,3,52.0
34.0,Nemipterus mesoprion,SD,CMFRI annual report 2008-2009,NEMIPTERIDAE,1369.0,Veravel,NW,2007.0,2008.0,Trawlnet,7.2,2,C,0.43,2,1.07,1.12,2.19,0.0,0.5114155,3.0,0.0,0.0,0.0,0.0,4519.0,0.0,0.0,49700,3.0,0.0,0.0,0.0,,,55.0,241.5,5,,0.0,0.227743271221532,5,0.0,0.0,134,0.554865424430642,5,"Jan-July,Unimodal",7,3.0,91.18,6,2.68,5,3.38983050847458,2,298.6,4,3,48.0
34.0,Nemipterus mesoprion,SD,CMFRI annual report 2008-2009,NEMIPTERIDAE,1369.0,Karnataka,SW,2008.0,2009.0,Trawl,7.2,2,C,0.78,3,1.61,2.91,4.52,0.0,0.6438053,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49700,3.0,0.0,0.0,143.0,0.0,0.0,70.0,310.0,5,0.0,0.0,0.225806451612903,5,0.0,0.0,172,0.554838709677419,5,,7,3.0,91.18,6,2.68,5,3.38983050847458,2,662.8,6,3,52.0
34.0,Gazza minuta,SD,K.J.Abraham Phd thesis,Leiognathidae,1407.0,Kerala,SW,1998.0,1999.0,Trawlnet,10.7,4,C,1.7,6,2.96,5.95,8.91,0.0,0.667789,4.0,0.0,0.0,0.0,0.0,0.0,7950.0,28430.0,28430,3.0,0.0,0.0,0.0,,180.0,40.0,160.0,6,0.0,0.0,0.25,5,0.0,0.0,75,0.46875,6,,0,0.0,24.3,2,3.17,4,2.32558139534884,1,662.8,6,3,50.0
34.0,Leiognathus bindus,SD,Murthy et al 1992 IJF,LEIOGNATHIDAE,1412.0,Vishakhapatanam,SE,,,,13.8,5,C,0.95,4,2.05,2.09,4.14,0.0,0.5048309,3.0,0.0,0.0,0.0,0.0,0.0,4950.0,7735.0,7735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,6,0.0,0.0,0.0,0,0.0,0.0,87,0.576158940397351,5,"Dec,jan,Feb",3,5.0,28.17,2,2.68,5,1.7,1,81.5,1,2,41.0
34.0,Leiognathus bindus,SD,Murthy et al 1992 IJF,LEIOGNATHIDAE,1412.0,Kakinada,SE,,,,13.8,5,C,0.77,3,1.78,3.48,5.26,0.0,0.661597,4.0,0.0,0.0,0.0,0.0,0.0,4950.0,7735.0,7735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,6,0.0,0.0,0.0,0,0.0,0.0,87,0.564935064935065,5,"Dec,jan,Feb",3,5.0,28.17,2,2.68,5,1.7,1,81.5,1,2,41.0
34.0,Leiognathus bindus,SD,Murthy et al 1992 IJF,LEIOGNATHIDAE,1412.0,Chennai,SE,,,,13.8,5,C,0.9,3,1.98,3.24,5.22,0.0,0.6206897,4.0,0.0,0.0,0.0,0.0,0.0,4950.0,7735.0,7735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,6,0.0,0.0,0.0,0,0.0,0.0,87,0.568627450980392,5,"Dec,jan,Feb",3,5.0,28.17,2,2.68,5,1.7,1,81.5,1,2,41.0
34.0,Leiognathus bindus,SD,"Rajkumar, IJF 2006",LEIOGNATHIDAE,1412.0,Vishakhapatanam,SE,1990.0,2001.0,Trawlnet,13.8,5,C,0.88,3,1.97,4.39,6.36,0.0,0.6902515,4.0,0.0,0.0,0.0,0.0,0.0,4950.0,7735.0,7735,2.0,0.0,0.0,165.0,0.0,0.0,0.0,148.0,6,0.0,0.0,0.0,0,0.0,0.0,87,0.587837837837838,5,"Dec,jan,Feb",3,5.0,28.17,2,2.68,5,1.7,1,81.5,1,2,41.0
34.0,Leiognathus bindus,SD,"IJF1986,33(3),Murthy et al",LEIOGNATHIDAE,1412.0,Kakinada,SE,1979.0,1981.0,Trawlnet,13.8,5,C,1.3,5,1.2,4.0,5.2,0.0,0.7692308,5.0,72.0,110.0,132.0,0.0,0.0,4950.0,7735.0,7735,2.0,0.0,0.0,0.0,0.0,0.0,17.0,158.0,6,0.0,,0.107594936708861,6,0.0,0.0,87,0.550632911392405,5,,12,1.0,28.17,2,2.68,5,1.7,1,81.5,1,2,46.0
34.0,Leiognathus bindus,SD,JMBA2006,LEIOGNATHIDAE,1412.0,Visakapatnam,SE,1990.0,2001.0,Trawlnet,13.8,5,C,0.88,3,1.97,4.39,6.36,0.0,0.6902515,4.0,87.0,123.0,,,,4950.0,7735.0,7735,2.0,,,165.0,,,0.0,148.0,6,,,0.0,0,,,87,0.587837837837838,5,"Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec",12,1.0,28.17,2,2.68,5,1.7,1,81.5,1,2,37.0
34.0,Leiognathus bindus,SD,ar05-06,LEIOGNATHIDAE,1412.0,Karnataka,SW,2005.0,2006.0,"Trawlnet, Purseine",13.8,5,C,0.99,4,1.18,4.32,5.5,0.0,0.7854546,5.0,,0.0,0.0,0.0,0.0,4950.0,7735.0,7735,2.0,0.0,0.0,83.0,,,73.0,130.0,6,0.0,0.96511627907,0.561538461538462,2,0.0,,86,0.661538461538462,3,,0,0.0,28.17,2,2.68,5,1.7,1,662.8,6,2,43.0
34.0,Leiognathus bindus,SD,"IJF1986,33(3) 277-84MURTHY ET AL",LEIOGNATHIDAE,1412.0,Kakinada,SE,1979.0,1981.0,TRAWLNET,13.8,5,,0.58,2,1.5,3.7,5.2,0.0,0.7115385,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7735,2.0,0.0,0.0,0.0,0.0,0.0,17.0,158.4,6,0.0,0.0,0.107323232323232,6,0.0,0.0,87,0.549242424242424,6,,0,0.0,28.17,2,2.68,5,1.7,1,81.5,1,2,43.0
34.0,Leiognathus bindus,SD,JMBA1985,LEIOGNATHIDAE,1412.0,Kakinada ,SE,1980.0,1983.0,Trawlnet,13.8,5,C,0.58,2,1.5,2.9,4.4,0.0,0.6590909,4.0,,,,,,4950.0,7735.0,7735,2.0,,,167.0,,,17.0,158.0,6,,,0.107594936708861,6,,,86,0.544303797468354,6,,12,1.0,28.17,2,2.68,5,1.7,1,81.5,1,2,43.0
34.0,Leiognathus bindus,SD,"Vivekanandan, FAO, 2000",LEIOGNATHIDAE,1412.0,Chennai,SE,2000.0,2000.0,Trawlnet,13.8,5,,1.054,4,1.152,1.707,2.859,0.0,0.5970619,3.0,0.0,0.0,0.0,0.0,0.0,4950.0,7735.0,7735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,6,0.0,,0.0,0,0.0,0.0,87,0.621428571428571,4,,12,1.0,28.17,2,2.68,5,1.7,1,81.5,1,2,36.0
34.0,Leiognathus bindus,SD,Trophic  Modelling of Arabian Sea of Karnataka,LEIOGNATHIDAE,1412.0,Mangalore,SW,2000.0,2001.0,"Trawlnet,Purseseine",13.8,5,C,0.96,4,2.24,4.03,6.27,0.0,0.6427432,4.0,,,,,608.0,4950.0,7735.0,7735,2.0,,,101.0,,,73.0,133.0,6,0.75187969924812,1.11111111111111,0.548872180451128,2,,,86,0.646616541353383,4,,0,0.0,28.17,2,2.68,5,1.7,1,662.8,6,2,43.0
34.0,Leiognathus brevirostris,SD,K.J.Abraham Phd thesis,Leiognathidae,1414.0,Kerala,SW,1998.0,1999.0,Trawlnet,12.7,5,C,0.86,3,1.97,5.26,7.59,0.0,0.6930171,4.0,0.0,0.0,0.0,0.0,0.0,,,30000,3.0,0.0,0.0,0.0,,135.0,0.0,140.0,6,0.0,0.0,0.0,0,0.0,0.0,75,0.535714285714286,6,,0,0.0,24.3,2,3.17,4,2.0,1,662.8,6,2,42.0
34.0,Leiognathus dussumieri,SD,"IJF 1992, Murthy et al",LEIOGNATHIDAE,1416.0,Pamban,SE,1984.0,,,12.7,5,C,1.2,4,2.35,4.35,6.7,0.0,0.6492537,4.0,0.0,0.0,0.0,0.0,0.0,5400.0,32500.0,32500,3.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,6,0.0,0.0,0.0,0,0.0,0.0,83,0.515527950310559,6,"April,may.nov,Dec",4,5.0,24.3,2,3.17,4,2.0,1,81.5,1,2,43.0
34.0,Leiognathus dussumieri,SD,"IJF 1992, Murthy et al",LEIOGNATHIDAE,1416.0,Pamban,SE,1986.0,,,12.7,5,C,0.8,3,2.35,4.35,6.7,0.0,0.6492537,4.0,0.0,0.0,0.0,0.0,0.0,5400.0,32500.0,32500,3.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,6,0.0,0.0,0.0,0,0.0,0.0,83,0.512345679012346,6,"April,may.nov,Dec",4,5.0,24.3,2,3.17,4,2.0,1,81.5,1,2,42.0
34.0,Leiognathus jonesi,SD,"IJF2005,52(2) Rekha",LEIOGNATHIDAE,1419.0,Palkbay,SE,1996.0,2000.0,Trawlnet,4.5,1,C,0.71,3,1.67,5.21,7.05,0.0,0.7390071,5.0,0.0,0.0,0.0,0.0,0.0,700.0,39800.0,39800,3.0,0.0,0.0,0.0,0.0,0.0,14.0,161.0,6,0.0,,0.0869565217391304,6,0.0,0.0,75,0.46583850931677,6,,12,1.0,9.03,1,3.17,4,1.9,1,81.5,1,2,40.0
34.0,Leiognathus jonesi,SD,"IJF1981,28(1,2)",LEIOGNATHIDAE,1419.0,Palk bay,SE,1970.0,1976.0,Trawlnet,4.5,1,C,0.53,2,2.1,2.0,4.1,0.0,0.4878049,2.0,72.0,108.0,126.0,0.0,0.0,700.0,39800.0,39800,3.0,0.0,0.0,0.0,0.0,0.0,15.0,161.0,6,,,0.093167701863354,6,0.0,0.0,75,0.46583850931677,6,,12,1.0,9.03,1,3.17,4,1.9,1,81.5,1,2,36.0
34.0,Leiognathus jonesi,SD,"IJF 1989,36 Karthikeyan et al 103-106",LEIOGNATHIDAE,1419.0,Gulf of Mannar,SE,1981.0,1983.0,trawlnet,4.5,1,C,0.92,4,1.25,4.01,5.26,0.0,0.7623574,5.0,0.0,0.0,0.0,0.0,0.0,700.0,39800.0,39800,3.0,0.0,0.0,0.0,0.0,0.0,15.0,147.0,6,,,0.102040816326531,6,0.0,0.0,75,0.510204081632653,6,,12,1.0,9.03,1,3.17,4,1.9,1,81.5,1,2,41.0
34.0,Leiognathus jonesi,SD,"Venkataraman et al 1981,IJF28 (1&2). pp. 65-86",LEIOGNATHIDAE,1419.0,Mandapam,SE,1973.0,1975.0,trawlnet,4.5,1,c,0.528,2,2.28,0.92,3.2,0.0,0.2875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39800,3.0,0.0,0.0,0.0,0.0,0.0,15.0,161.2,6,0.0,0.0,0.0930521091811414,6,0.0,0.0,75,0.465260545905707,6,,12,1.0,9.03,1,3.17,4,1.9,1,81.5,1,2,35.0
34.0,Leiognathus jonesi,SD,"IJF1992,39 (1&2) Murthy et al",LEIOGNATHIDAE,1419.0,Rameswaram,SE,1984.0,1984.0,trawlnet,4.5,1,C,0.6,2,1.67,3.69,5.36,0.0,0.6884328,4.0,0.0,0.0,0.0,0.0,0.0,700.0,39800.0,39800,3.0,0.0,0.0,0.0,14.0,152.0,14.0,160.0,6,0.0,0.0,0.0875,6,0.0,0.0,75,0.46875,6,Jan_dec,12,1.0,9.03,1,3.17,4,1.9,1,81.5,1,2,38.0
34.0,Leiognathus jonesi,SD,"IJF1992,39 (1&2) Murthy et al",LEIOGNATHIDAE,1419.0,Rameswaram,SE,1988.0,1988.0,trawlnet,4.5,1,C,0.7,3,1.67,3.69,5.36,0.0,0.6884328,4.0,0.0,0.0,0.0,0.0,0.0,700.0,39800.0,39800,3.0,0.0,0.0,0.0,14.0,152.0,15.0,155.0,6,0.0,0.0,0.0967741935483871,6,0.0,0.0,75,0.483870967741936,6,Jan_dec,12,1.0,9.03,1,3.17,4,1.9,1,81.5,1,2,39.0
34.0,Leiognathus splendens,SD,K.J.Abraham Phd thesis,Leiognathidae,1422.0,Kerala,SW,1998.0,1999.0,Trawlnet,12.7,5,C,0.52,2,1.38,5.42,6.55,0.0,0.8274809,6.0,0.0,0.0,0.0,0.0,0.0,5715.0,37160.0,37160,3.0,0.0,0.0,0.0,71.0,140.0,71.0,154.0,6,0.0,0.0,0.461038961038961,3,0.0,0.0,75,0.487012987012987,6,"Jan-Mar,Sep-DEC",7,3.0,24.3,2,3.17,4,1.81818181818182,1,662.8,6,2,49.0
34.0,Secutor insidiator,SD,"Vivekanadan FAO, 2000",LEIOGNATHIDAE,1431.0,Chennai,SE,2000.0,2000.0,Trawlnet,12.3,4,C,0.976,4,1.092,1.673,2.765,0.0,0.6050633,4.0,0.0,0.0,0.0,0.0,0.0,7250.0,15700.0,15700,2.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,6,0.0,0.0,0.0,0,0.0,0.0,90,0.666666666666667,3,"mar,apr.jul_nov",7,3.0,70.11,5,2.68,5,1.8,1,81.5,1,2,40.0
34.0,Secutor insidiator,SD,Murthy et al IJF 1992(39),LEIOGNATHIDAE,1431.0,Vishakhapatanam,SE,,,Trawlnet,12.3,4,C,1.2,4,2.55,2.33,4.8,0.0,0.4854166,2.0,0.0,0.0,0.0,0.0,0.0,7250.0,15700.0,15700,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,6,0.0,0.0,0.0,0,0.0,0.0,90,0.75,2,,3,5.0,70.11,5,2.68,5,1.8,1,81.5,1,2,39.0
34.0,Secutor insidiator,SD,Murthy et al IJF 1992(39),LEIOGNATHIDAE,1431.0,Kakinada,SE,1988.0,1988.0,Trawlnet,12.3,4,C,0.85,3,2.33,2.36,4.69,0.0,0.5031983,3.0,0.0,0.0,0.0,0.0,0.0,7250.0,15700.0,15700,2.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,6,0.0,0.0,0.0,0,0.0,0.0,90,0.692307692307692,3,Jan_mar,3,5.0,70.11,5,2.68,5,1.8,1,81.5,1,2,40.0
34.0,Secutor insidiator,SD,Murthy et al IJF 1992(39),LEIOGNATHIDAE,1431.0,Chennai,SE,,,Trawlnet,12.3,4,C,1.22,5,2.55,5.43,5.67,0.0,0.9576719,6.0,0.0,0.0,0.0,0.0,0.0,7250.0,15700.0,15700,2.0,0.0,0.0,0.0,0.0,0.0,0.0,125.5,6,0.0,0.0,0.0,0,0.0,0.0,90,0.717131474103586,2,"mar,apr.jul_nov",7,3.0,70.11,5,2.68,5,1.8,1,81.5,1,2,42.0
34.0,Secutor insidiator,SD,Murthy et al IJF 1992(39),LEIOGNATHIDAE,1431.0,Kakinada,SE,1987.0,1987.0,Trawlnet,12.3,4,C,1.06,4,2.33,2.36,4.69,0.0,0.5031983,3.0,0.0,0.0,0.0,0.0,0.0,7250.0,15700.0,15700,2.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,6,0.0,0.0,0.0,0,0.0,0.0,90,0.72,2,Jan_mar,3,5.0,70.11,5,2.68,5,1.8,1,81.5,1,2,40.0
34.0,Secutor insidiator,SD,"Rajkumar, JMBAI 2006",LEIOGNATHIDAE,1431.0,Vishakhapatanam,SE,,,Trawlnet,12.3,4,C,0.96,4,2.12,3.91,6.03,0.0,0.6484245,4.0,0.0,0.0,0.0,0.0,0.0,7250.0,15700.0,15700,2.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,6,0.0,0.0,0.0,0,0.0,0.0,90,0.642857142857143,4,,3,5.0,70.11,5,2.68,5,1.8,1,81.5,1,2,43.0
34.0,Secutor insidiator,SD,Trophic  Modelling of Arabian Sea of Karnataka,LEIOGNATHIDAE,1431.0,Mangalore,SW,2000.0,2001.0,Trawlnet,12.3,4,C,1.4,5,2.95,1.82,4.77,0.0,0.3815514,1.0,,,,,1373.0,7250.0,15700.0,15700,2.0,,,10.0,,,66.0,119.0,6,0.840336134453782,1.25,0.554621848739496,2,,,77,0.647058823529412,4,"Jul, Aug, Sep, Oct, Nov, Mar, Apr",7,3.0,70.11,5,2.68,5,1.8,1,662.8,6,2,46.0
